file_list,Level-1 Annotation,Level-2 Annotation,Dynamic Agent,Static Agent
a13fe4ae-c414-4fa4-a00c-2a505e0365e0.mp4,Slow Down,,,speed breaker
a22cae98-eb21-4b2e-b853-b2a3d617fbf7.mp4,Slow Down,Right Turn,,pothole
a5ec060c-5901-492e-bac7-3e91c49d3717.mp4,Right,Merging,vehicle,
b38f5bcc-c5e4-4d7f-ad76-0dec071506d0.mp4,Slow Down,Right Turn,"vehicle, pedestrian",
b765b96c-1474-4f9d-9614-46ccd532d05a.mp4,Slow Down,Yield,vehicle,
b80414d8-2dd5-4c43-afd7-7664fdf19468.mp4,Slow Down,Speed Breaker,,speed breaker
bcee485f-1a72-44db-af87-5afdd0a592af.mp4,Left,Turn,vehicle,
bd153fcc-6843-4fd1-9d39-2c544b2fbba3.mp4,Straight,Driving Straight,,
bffbddb6-f719-426b-ba10-ef07c31820ea.mp4,Slow Down,"Right Turn, Cut-in",vehicle,
c21d73e1-a718-4be4-9c9f-875e04c678ab.mp4,Left ,Lane Change,,
c2d6d882-7679-474e-9997-8ebbe681d1fa.mp4,Straight,Driving Straight,,
d3988275-0894-4b6b-8b31-4af7c0500873.mp4,Left ,Lane Change,,
d9e622d2-b0c2-4afa-9631-7f59f3d68049.mp4,Slow Down,Obstruction,vehicle,
db071bb8-63dd-48ad-bf86-0249955bdb42.mp4,Straight,Driving Straight,,
db73ddf0-6e1b-45db-9a1e-6cb73e2cdbc5.mp4,Slow Down,Left Turn,vehicle,
edbfea5d-abb7-44dc-9e33-97a1d7e78fe9.mp4,Slow Down,Left Turn,vehicle,
ee052344-991f-4c69-91ff-82faebd6df33.mp4,Straight,Driving Straight,,
f289b503-4c78-4b19-92a0-11acf1ba439b.mp4,Left ,Lane Change,,
f2fa7974-1451-436c-a52d-14cfcca4a54d.mp4,Left ,Turn,,
0db5a953-150e-455a-9ca1-8e77633b9e2a.mp4,Left,Lane Change,,
0f25cd31-c827-46e0-9c05-138795ac60dc.mp4,"Slow Down, Level-2 Anntation,Congestion",,vehicle,
0fbc99d9-4987-4db8-9353-546a296edb8d.mp4,Straight,Driving Straight,,
12e19cbc-112c-4004-b115-8d8440d68385.mp4,Straight,Driving Straight,,
13e3a338-50ad-4c2c-acdb-98daa8277ac0.mp4,Stop ,Congestion,vehicle,
1cc12a18-ee5f-4d22-a5fb-23c6a4142a13.mp4,Slow Down,Left Turn,,
1e84778e-9856-44de-b1eb-6ffffd6318a1.mp4,Right Turn,pedestrian,Slow Down,
1f4a0ff4-75b8-4020-937c-9859cded6b15.mp4,Left,Lane Change,,
2d20e294-3dbc-4e5c-a7bf-4b7b735695d8.mp4,Left,Lane Change,,
2ebfeb4c-6593-4077-b4b5-02669719a401.mp4,Straight,Driving Straight,,
2f7681ea-fa61-48c3-8f92-9871d0de1e69.mp4,Straight,Driving Straight,,
2fbce1ed-8fba-44ab-a425-0893056ebb3f.mp4,Slow Down,Right Turn,,
3b7d602d-843d-4ad0-8150-a46a412f3b3c.mp4,Slow Down,Congestion,vehicle,
3e05f4f1-1d70-49f8-b1c5-a73351e04d52.mp4,Slow Down,Left Lane Change,,
3fb47f45-c977-46a7-9e7e-8c83e54d7ab4.mp4,Slow Down,Right Turn,vehicle,
4c227b43-0284-422a-8f7a-3124bfe3821d.mp4,Slow Down,Left Turn,,
4fb5a9df-1fb7-4da7-bbba-1c1d7e4c0739.mp4,Right,Lane Change,,
5e49a8e1-020d-4afa-8fec-49dc8bfd381f.mp4,Slow Down,Left Turn,vehicle,
6a92bcd6-8fec-4204-af0c-a5ee3c44e0d3.mp4,Slow Down,,vehicle,
6f3add3f-a214-40d6-8c25-789f1700977b.mp4,Right,Turn,,
7db4fcf9-5ef7-4a1d-a9bf-dcb2d9842ffe.mp4,Right,Lane Change,,
7ddb7ff3-00a5-4b98-a591-dabc1499b914.mp4,Slow Down,Left Turn,,
7ffd3799-143f-4053-ad4d-9bc0cb61a9e3.mp4,Slow Dow ,Obstruction,vehicle,
8daa8a74-3740-4a8c-8ad3-0b5f766ed35b.mp4,Slow Down,Left Turn,,pothole
8ddd487e-1217-4ffa-b9a4-71ac557d3ecb.mp4,Slow Down,Obstruction,pedestrian,
9e744d07-4741-4fe4-b2be-21666fed413b.mp4,Slow Down,Left Lane Change,,pothole
9e7b6daa-f2dd-4e8a-a9ca-e1a039e82971.mp4,Slow Down,Left Lane Change,,
9f0ae307-0e45-421d-936c-f3ea687b553f.mp4,Straight,Driving Straight,,
f444c2af-f997-4b92-8240-2846591d6765.mp4,Left,Lane Change,,
f5115be8-a70b-4971-aef3-c640d5edbc86.mp4,Right,Turn,,
fb63cd92-90de-496c-97ad-99c7bfbd8cba.mp4,Straight,Driving Straight,,
fb938133-badc-4ce5-a404-698d78f475c8.mp4,Slow Down,Left Turn,,Speed Breaker
ccc5bad4-8b34-4d59-923d-10ca55a043b1.mp4,Left,Lane Change,,
cd5b2961-8aed-4805-90bb-8bf2d2798d0a.mp4,Left,Lane Change,,
cd6ad248-95ae-4f77-96c7-64e1c1a4838f.mp4,Right,Lane Change,,
cda59804-6f66-4845-b5cc-511c4ee8d38e.mp4,Straight,Driving Straight,,
ce77212b-72b9-467c-b2fa-a32b5f28b06c.mp4,Right,Lane Change,,
d1ac616a-294c-4eab-a95a-e115df0e426e.mp4,Straight,Driving Straight,,
d309efb4-6ecb-40e0-9914-b2477139134f.mp4,Left,Lane Change,,
dd10a29f-e876-4290-801b-bd2fd6e464ba.mp4,Stop,Congestion,vehicle,
dee08378-88f2-4571-9ddc-17dd665a78ee.mp4,Slow Down,Left Lane Change,vehicle,
e097cc97-0357-4a85-8d58-bda4171e0764.mp4,Right,Lane Change,,
e6d9e6c2-adc5-4ba7-9527-dd7f6bfc2043.mp4,Right,Lane Change,,
e7d136de-5e5d-4d83-865b-97e262ba3e91.mp4,Left,Lane Change,,
e8802364-e16a-41b8-ac09-3617d9a4f5cb.mp4,Right,Lane Change,,
ec4e21cb-8d1f-4f6c-b483-52928f7ba558.mp4,Left,Lane Change,,
ef3e747c-6756-45ff-aac1-80b5644bae6e.mp4,Right,Lane Change,,
ef6a8ead-bd09-4b9f-a00f-f5bc0e9341ae.mp4,Stop,"Congestion, Traffic Light",vehicle,
f154870c-cd1d-4b68-afe8-00de2016b899.mp4,Slow Down,Congestion,vehicle,
f77132f9-cae2-4d60-8f92-7f6cafc00589.mp4,Slow Down,Congestion,vehicle,
b107776c-93cc-4f38-a8d6-2dcea98d5d95.mp4,Slow Down,Pothole,,pothole
b11170a7-3c53-484a-b315-c52300d7819e.mp4,Slow Down,Right Turn,,speed breaker
b3b1cc36-d3d8-49c9-8c4a-360179192c58.mp4,Straight,Driving Straight,,
b3c453b9-22fe-48ba-be62-33353e20e574.mp4,Slow Down,Congestion,vehicle,
b4d69f2c-5d10-452c-b928-9cda88b66ca5.mp4,Slow Down,Left Turn,vehicle,
b56bac11-d8fa-4ad3-85d0-a94481ee2f73.mp4,Right,Lane Change,,
b6e84601-7f4a-436e-a24d-8f34b1691aff.mp4,Deviate,Avoid Parked Vehicle,vehicle,
b98d8a5e-0dfc-49c7-be21-18c162e65479.mp4,Slow Down,Speed Breaker,,pothole
bcf2aa66-a50e-4633-ac4f-fc63f0474999.mp4,Slow Down,Left Turn,pedestrian,
bf46d58a-3571-4d75-887b-0b131648fbd9.mp4,Slow Down ,Left Lane Change,vehicle,
c081c0e1-a168-40a5-8128-fabec7b76323.mp4,Left,Turn,,
c181ad9a-ba9d-4add-8340-dee911128b1f.mp4,Slow Down,Right Turn,,pothole
c2d15dfc-5d4d-4c50-a25c-1fecc87f9ff3.mp4,Slow Down,Left Turn,,speed breaker
c74edaa5-a9fa-45c3-bc3f-229a57da2160.mp4,Left ,Turn,,
c873ebab-0adf-473a-8252-2e1270972eac.mp4,Slow Down,Speed Breaker,,speed breaker
ce1f2663-b132-4575-b181-49ad8b9f5dfb.mp4,Straight,Driving Straight,,
cfed0319-ee77-4142-b548-ce7d130175d6.mp4,Straight,Driving Straight,,
d7024568-0b6d-42c1-aa06-1507cb69953e.mp4,Slow Down,Left Turn,,speed breaker
d8da2b9e-7392-467c-a667-33807f3de7b6.mp4,Slow Down,Right Turn,,pothole
dabee277-2e69-40af-9642-6efe1c300963.mp4,Slow Down,Speed Breaker,,speed breaker
dc304850-c251-4fa8-b848-fae7b8d5586c.mp4,Slow Down,"Yield, Left Turn",vehicle,
dd166227-d13f-402f-8d29-0a7a06a033c7.mp4,Straight,Driving Straight,,
deccd044-1c5c-48c4-a566-06ce72f5e712.mp4,Slow Down,Right Turn,,
df50dcb2-b63f-4f3b-850e-e0883edbece1.mp4,Slow Down,Right Turn,,speed breaker
00da1141-9390-486e-9789-5fdff620f4bb.mp4,Left,Lane Change,,
014450cb-7db9-412c-bf37-a6cf98a53dcb.mp4,Left ,Turn,,
01ba1c32-3841-43db-852b-c37d0f9cb73c.mp4,Slow Down,Left Turn,"vehicle, Pedestrian",
0b1dab69-30c7-4180-8afa-7e95d1d7157a.mp4,Straight,Driving Straight,,
0fecdd67-d3b5-4894-b014-53ac697ee6a9.mp4,Slow Down,Left Lane Change,vehicle,
10c03c78-758e-4fca-8cfb-1aec5114edbd.mp4,Right,Turn,,
17b04373-636b-45e0-a7ed-003896c3214d.mp4,Slow Down,Left Turn,"vehicle, pedestrian",
17da4534-a17c-4348-a3e5-af0595476a63.mp4,Left,Turn,,
189d8bd1-df51-4fc4-bb2c-7fc76fa1a58a.mp4,Stop,Cut-in,vehicle,
19df1f65-fe5b-42b4-a2d1-0205fe9da5b0.mp4,Right,Lane Change,,
1b123b17-5213-4697-af97-f9ac4d40b601.mp4,Slow Down,"U Turn, Cut-in",vehicle,
1d89c247-cf96-45f7-a365-807eec987087.mp4,Slow Down,Right Turn,,vehicle
1ddff00d-11ba-4e0b-8b35-cb73fcd5d5eb.mp4,U Turn,,,
1ece1980-b7ce-4be1-a499-8f17df391ae1.mp4,U Turn,,,
1fa5fd8b-96c2-4ba6-9558-4ca93dc4ef86.mp4,Right,Lane Change,,
2750592e-f0bc-4115-ac0e-0dff32893db0.mp4,Straight,Driving Straight,,
2c6769c7-a37a-4922-8a32-9cd17cfa1f13.mp4,Slow Down,Congestion,vehicle,
32ce3846-87bf-4ffa-b1b7-91c925dacea7.mp4,Straight,Driving Straight,,
35b36559-ecee-47b9-b80f-f2ec141f1a86.mp4,Straight,Driving Straight,,
38d640a9-3b80-4afd-856d-b0053ef23877.mp4,Deviate,Avoid Congestion,,vehicle
3f0c39f6-8e63-4efd-89a5-c44435b629c9.mp4,Right,Lane Change,,
3f6da9ad-88b2-4d06-99a6-a8d8f8a9f1d4.mp4,Slow Down,Congestion,vehicle,
442eff95-b3ce-4c90-81fc-220d8782c7d2.mp4,Straight,Driving Straight,,
45bd5eaf-5fb1-4bcf-a60b-def1f336253b.mp4,Slow Down,Congestion,vehicle,
4ced9f5d-72b7-40e7-b03b-80201752af2c.mp4,Slow Down,Left Turn,vehicle,
4ddda9d8-076a-4269-8a7b-438a0f233f85.mp4,Left ,Turn,vehicle,
4fcd961f-f20e-458d-9ff7-708bb904c3a7.mp4,Left ,Turn,,
5021593e-2fbf-48da-97b5-01b27a7cb292.mp4,Left ,Lane Change,,
509b6c7b-c8e0-45d6-aef6-08c82cf105c5.mp4,Straight,Driving Straight,,
57c7bfd7-45ca-45fd-81c2-84bb5d42c070.mp4,Left,Lane Change,,
58db1a94-b94f-46fc-83ae-6cde28ab70ab.mp4,Left ,Turn,,
5ad30f2d-9771-4542-83fe-a75dfab7755f.mp4,Straight,Driving Straight,,
65aca77a-30f7-4b05-9dbf-155e5587dcf5.mp4,Slow Down,Congestion,vehicle,
66ac3a74-9f91-4fb9-a8b3-7ca66c5c28a1.mp4,Stop,Congestion,,vehicle
6ab0cd26-635a-4590-b0ac-13904843f832.mp4,Slow Down,"Left Turn, Obstruction",vehicle,
6cedfb66-73d8-40fb-bf18-647afc840cc7.mp4,Slow Down,Congestion,vehicle,
6e0b478f-2b3d-43d0-996e-ef101a523ec5.mp4,Straight,Driving Straight,,
6e843fe5-872d-4121-991d-c4383b2d60d1.mp4,Right,Lane Change,vehicle,
714f071d-200e-4032-a9fd-7e66ca2f885d.mp4,Stop,Traffic Light,,"traffic light, vehicle"
71ff02fa-8f40-458c-abe8-faaf1fb23284.mp4,Right,Turn,,
739474d7-609f-46c0-85c9-01532cac3ef9.mp4,Right,Lane Change,,
7411055b-132e-456b-a69b-636f9e113e47.mp4,Right,Lane Change,,
75cbea41-d4c0-4f6a-997a-b938906e782b.mp4,Straight,Driving Straight,,
7ee13b95-6619-40bf-bfe1-fb591aa89ad5.mp4,Left,Turn,,pothole
8630f29d-fc4d-478e-8ce0-9ba87a2952de.mp4,Slow Down,Obstruction,vehicle,
87e34479-5d75-437d-bb90-e57640b4b220.mp4,Slow Down,Left Turn  ,vehicle,
93a9d282-2ef3-4842-9ff5-9b69092472f6.mp4,Left ,Turn,,
9d1984a9-7c1b-4c88-904f-4d0cb70971ca.mp4,Right,Lane Change,,
9f1d3b9d-8914-4506-8144-6f499f25ea18.mp4,Slow Down,Congestion,vehicle,
7f798915-bab2-4766-bd2a-de9f26ce0198.mp4,Right,Lane Change,,
cfed0319-ee77-4142-b548-ce7d130175d6.mp4,Straight,Driving Straight,,
d3493d04-e58f-4cae-8f99-2a474fcd08f7.mp4,Slow Down,Congestion,vehicle,
d563bc0f-d5a6-41bc-b464-da41b2f67d21.mp4,Right,Turn,,
d9256e3f-e63f-40c9-8f2b-11ab50e537dc.mp4,Straight,Driving Straight,,
e9767d79-5f6b-4a71-b544-350073fd298e.mp4,Slow Down,Right Lane Change,vehicle,
eac19578-bd80-447b-b851-1d8546cfab72.mp4,Right,Turn,,
ebbfb6e2-405e-4cb9-98fe-8fee5575b64f.mp4,Slow Down,Congestion,vehicle,
edf1996b-6d26-4bff-bec5-df804c3170e2.mp4,Slow Down,Congestion,vehicle,
ee3dd102-489a-4d37-9c81-70c4aa448db6.mp4,Slow Down,Right Turn,pedestrian,
ee8a0b63-cf0d-4722-8ae2-8a90ad6d756a.mp4,Slow Down,Congestion,vehicle,
ef32b92f-6c24-4141-ae07-b11160aa3167.mp4,Slow Down,Right Turn,,pothole
f16abcf6-089b-4a96-9173-34b964c21449.mp4,Right ,Lane Change,vehicle,
f5365fed-4a83-4ccf-9759-61f64b326716.mp4,Slow Down,Animal Crossing,,
f6d5e85d-e2b9-4cfa-b2b9-867c014ec0ca.mp4,Slow Down,Left Lane Change,vehicle,
f81f3d2c-a01e-405c-8992-a75b83cd8dfc.mp4,Slow Down,Animal Crossing,vehicle,
f822cfba-c9f2-4876-954a-c7b14807fd55.mp4,Straight,Driving Straight,,
f88f320b-a761-46ce-ad8c-7d2b16e22a30.mp4,Slow Down,Right Turn,vehicle,
fcc5bac7-87e2-4af7-b4df-f1a8068805b5.mp4,Slow Down,Left Turn,,pothole
fde41fa9-2515-4eca-84b4-b4112e9516bd.mp4,Left ,Turn,,
ff7d272c-1af9-490f-90e9-979178d3fa30.mp4,Right,Turn,,
ffcb2b6b-841c-40e8-b351-5799039257c8.mp4,Slow Down,Right Turn,vehicle,
03306662-bdab-4644-b5a4-711f52f1bb19.mp4,Left ,Turn,,
098cedab-42d5-4716-910a-c3378a0bec33.mp4,Straight,Driving Straight,,
0aea52a6-2987-4bfa-a7ae-bbc21eb18de1.mp4,Left,Lane Change,,
0e995612-6e20-4be1-bf72-3942e4648a3e.mp4,Left,Lane Change,,
0f09552f-7f97-4486-a914-8e7be8c05d32.mp4,Left,Lane Change,,
100a45aa-e23c-45c8-86c2-c9026521adfc.mp4,Left,Lane Change,,
108fc435-8508-4c08-9f06-cd0cf388c4f2.mp4,Slow Down,Right Turn,vehicle,
14a0ccf2-287b-4934-9fa9-44574f8cb28b.mp4,Left,Lane Change,,
164e756b-365d-4de8-a865-3f0b0c651dba.mp4,Slow Down,Right Turn,pedestrian,
1eb6c4f5-af5d-4e3d-9511-e51b8f68c5dd.mp4,Right,Turn,,
2560c7da-0183-4ab3-8666-ae5a7dcb41c5.mp4,Slow Down,Right Turn,,traffic light
3e26e45f-6049-48a9-92ff-b7405eae33de.mp4,Straight,Driving Straight,,
433d2f74-b965-471f-93f6-0cf75bf6f166.mp4,Right,Lane Change,,
447bc967-8287-494d-a929-6010c44fbd32.mp4,Slow Down,,,pothole
453a4fde-f4ba-4071-8c5c-24a0b9844fa7.mp4,Straight,Driving Straight,,
481f087e-2952-4ede-8463-2d6747535328.mp4,Straight,Driving Straight,,
4ff44479-4677-4571-8ab7-2cc2591f4f33.mp4,Left,Lane Change,,
54b969eb-a015-4dd6-a3c3-306a9460ecb6.mp4,Left,Lane Change,,
566d8146-262b-4e72-aaff-2d430a8d616c.mp4,Slow Down,Right Turn,,
5eaa5303-ad1d-4ec6-af37-6c5e84c7cc17.mp4,Left,Lane Change,,
5ed1e2c2-79b4-448a-bba9-7f48add6464c.mp4,Slow Down,Congestion,vehicle,
642352d2-a336-41fe-bd9b-aa478eee182a.mp4,Right,Lane Change,,
68c5f61c-2e41-4e11-82c1-816c52c941c0.mp4,Straight,Driving Straight,,
690b3b07-e6e2-4d94-9480-7720c46d5efe.mp4,Left ,Lane Change,,
6a61d405-b3bd-446b-94f7-5a6f41f21a5b.mp4,Right,Lane Change,,
7194bd61-f82d-4c9e-978e-224dc3065477.mp4,Slow Down,Right Turn,animal,
758fb12e-8417-4ee3-9caa-a901d11c2bde.mp4,Straight,Driving Straight,,
7d51c455-ccc6-42c4-98a9-88424d958ea4.mp4,Right,Lane Change,,
8085b347-a8fc-453a-a77e-80ecace3b40c.mp4,Right,Lane Change,,
87987d43-a74e-49af-960b-cfe90762de95.mp4,Right,Lane Change,,
886a6a28-4a67-41fa-9076-f2f3c511258b.mp4,Left,Lane Change,,
9093c116-a7ae-4a32-953f-54e31f9e413f.mp4,Slow Down,Congestion,vehicle,
9b7fc27f-3ba8-4252-972b-fe8e8fa20cf1.mp4,Slow Down,U Turn,vehicle,
a1a5cead-58ee-4d12-86f4-834668530282.mp4,Slow Down,Right Turn,vehicle,
a2453793-4387-41a9-8c9c-bf5c9c985f0d.mp4,Slow Down,Left Turn,,others
a6c5a7ba-8575-46ea-ba89-5956fb10ea08.mp4,Slow Down,Right Turn,vehicle,
b76bb040-927f-4c25-8a58-ee28b42578ca.mp4,Right,Lane Change,,
bb274552-139e-4010-8105-cde901251f13.mp4,Slow Down,Pothole,vehicle,
bddb4bae-36bf-4500-9ede-73a6417f185a.mp4,Left,Turn,,
bec23983-3641-4364-ab16-d3c5fbf296b7.mp4,Straight,Driving Straight,,
c037dbfc-6bec-4b12-ab97-8c2ddab47e66.mp4,Left,Lane Change,,
c10c4cd1-57b7-4cb3-ba51-8efb0bfd5672.mp4,Straight,Driving Straight,,
c14663cd-69a3-4ccb-8e21-5fbe97a1e79d.mp4,Left,Lane Change,,
c73f5ec2-8381-48bb-b9c1-d3a29b05b20c.mp4,Left,Lane Change,,
c9fd8315-4b53-4e2f-85f6-c04291154713.mp4,Straight,Driving Straight,,
cd80dc3e-c88e-420e-bc0a-3b76026bc4f5.mp4,Straight,Driving Straight,,
d2258099-e789-43c3-809f-c63d54879eb2.mp4,Slow Down,Left Turn,,pothole
d2d9da00-262a-44b9-91dc-714694ab4194.mp4,Straight,Driving Straight,,
d5d34518-d226-4ddf-ac26-0041b8cb4276.mp4,Slow Down,Left Turn,,
d6479033-79eb-4fb9-bf68-0496cefe2d73.mp4,Slow Down,Left Turn,vehicle,
d75a6c38-07ea-4461-b9a9-b8649c805f6a.mp4,U Turn,,,
de6073da-2c6d-4f12-9e98-3bed4d3cc9c5.mp4,Slow Down,Left Turn,,pothole
dff64552-6680-4c13-b932-d3da0ab5b0ce.mp4,Slow Down,Right Turn,vehicle,
e621a931-b6d6-4094-baf6-cdd38c6b1a6f.mp4,Straight,Driving Straight,,
e6f80a22-8944-46a3-9c2a-efb6fc2f6e79.mp4,Left,Lane Change,,
edc07271-4b89-45f1-91a1-40855232ef67.mp4,Straight,Driving Straight,,
f25cbd29-92db-4369-ae60-f73f51d07cd4.mp4,Slow Down,Left Turn,,speed breaker
f431b15d-e882-4a4d-a13b-711ecbdfb3ff.mp4,Slow Down,Congestion,vehicle,
fa036e11-0726-46b0-86fe-28fbf437c691.mp4,Right,Left Lane Change,vehicle,
fc3ba934-2cef-4bbd-8596-8bd90a7df9d7.mp4,Slow Down,Left Turn,vehicle,speed breaker
fd123097-4b65-4c26-8af5-0420df4fb952.mp4,Left ,Turn,,
0162a831-1aaf-4555-897e-61f0dd6188ee.mp4,Slow Down,Pothole,,pothole
056dc042-8c5d-4170-8554-e344ceac5d6e.mp4,Right,Lane Change,,
135cb3e2-5abd-4eb8-af62-7a91425c81f7.mp4,Slow Down,Pedestrian Crossing,pedestrian,
15a45b00-a011-4a0c-8bec-a9c71df136d7.mp4,Slow Down,Right Turn,pedestrian,
17585788-4ffe-41f3-b2ae-583ad6e98da6.mp4,Right,Turn,,
19b50548-331d-4cd0-a2d3-1386d4f3f03e.mp4,Slow Down,Right Turn,,speed breaker
239d48fa-2f0a-48ba-abf7-b7208ebe9859.mp4,Slow Down,U Turn,vehicle,
25bccea3-0625-45b4-89fa-c0c96087425e.mp4,Straight,Driving Straight,,
31af10cb-57a9-4415-b997-3ecc3f49b334.mp4,Left,Lane Change,,
388a6293-2d63-4788-892e-c0701e3df91c.mp4,Right,Lane Change,,
420b5365-d8ce-471f-8d24-46384782a250.mp4,Right,Lane Change,,
442bac70-66a2-43c2-baca-183d84393818.mp4,Right,Lane Change,,
448472ad-7d64-4734-af86-4dfaa70585b4.mp4,Right,Lane Change,,
502739a5-ade7-49f7-87c1-31a2ae10f1e5.mp4,Slow Down,Right Turn,,pothole
5032b028-3217-4bea-95b2-f28b8043f9f1.mp4,Slow Down,Left Turn,,
567f88ef-9089-413d-a8b0-5561ef680bb0.mp4,Right,Lane change,,
585af3f7-e08b-4453-b0a6-e44ea9345471.mp4,Slow Down,Right Turn,,speed breaker
66bf661a-2662-46ab-9af4-5f1487c3d12b.mp4,Left,Lane Change,,
68a65362-51b6-4245-acfa-30fd04178ec8.mp4,Slow Down,Right Turn,,
706cc798-9daa-4989-a22e-4095c86bfd8d.mp4,Slow Down,Left Turn,vehicle,
73cb0d39-89a4-4aa7-aabe-ec9c535e923e.mp4,Slow Down,Right Turn,,
73e433b3-e20a-454f-a601-e9db5fc3ccd1.mp4,Straight,Driving Straight,,
74b7a1ad-40b8-4d52-9c41-9d77b8475eec.mp4,Slow Down,U Turn,vehicle,
783d941e-7080-444e-9393-da8846271b42.mp4,Slow Down,Pedestrian Crossing,,speed breaker
83cae678-505d-4ecf-bad7-4978d501464e.mp4,Right,Lane Change,,
859052d6-ed5b-43be-bc57-b04bc90af770.mp4,Straight,Driving Straight,,
898220ab-d3b9-4795-a1ff-6d309feb66e1.mp4,Slow Down,Left Turn,vehicle,
92abc38e-af5a-4b41-a725-dc449a573674.mp4,Left,Lane Change,,
93aaa375-e78a-4773-8118-af04a227fc05.mp4,Slow Down,Left Turn,,
974579e2-6f7a-4bc1-b15d-855a64a37026.mp4,Slow Down,Left Turn,,
97d80113-008c-4f49-b3db-a7bcba826092.mp4,Slow Down,Left Turn,,
a4863974-9478-4794-8757-1ca701698a4b.mp4,Straight,Driving Straight,,
ac525a83-d176-4240-9763-41ce29d366d1.mp4,Straight,Driving Straight,,
b1143398-8d15-4071-9945-42cda58a056b.mp4,Left,Lane Change,,
b1bccb75-f92e-461c-968d-f9a21ea7c2ec.mp4,Right,Lane Change,,
b1c41891-a75b-49d4-87d0-2d7ea1137300.mp4,Right,Lane Change,,
bab380a7-baba-4552-a4e9-81833fdd809d.mp4,Slow Down ,Right Turn,,speed breaker
bb82f3f5-035d-4e91-915a-9da492ce2863.mp4,Left Turn,animal,Slow Down,
c84d1cc6-e1db-4498-bfe7-b8aa8017ea50.mp4,Slow Down,Right Turn,,Pothole
c9c2ed38-6cb8-498b-955c-267c4d1d259b.mp4,Stop,Congestion,vehicle,
cc941fb6-bb08-4336-9937-49c24300c2a5.mp4,Slow Down,Left Turn,vehicle,
cf51848b-bad2-4b9b-9026-caee3e5f7d58.mp4,Left,Lane Change,,
cfd69e05-0221-461f-894e-8896c614a053.mp4,Slow Down,"Right Turn, Static Angen,pothole",,
d0e25e49-d29b-4a15-8d87-2026eaf3ac2c.mp4,Slow Down,Left Turn,,speed breaker
d2980c32-9ed0-46a3-8ecf-24df86d8769a.mp4,Slow Down,Congestion,vehicle,
d3b96f7e-ad5b-4e37-bdeb-9c1806209740.mp4,Stop,,vehicle,Traffic Light 
d9638e9c-1e56-41b5-be52-a2276cf139e1.mp4,Slow Down,Left Lane Change,,traffic light
db404487-86cb-49c3-8b29-0e05e1043611.mp4,Stop,Congestion,vehicle,
e5c7d187-4156-4a94-9e6c-a9e55765ebb9.mp4,Right,Lane Change,,
f207f086-007b-4490-be44-ccaa431e3613.mp4,Slow Down,Right Turn,,pothole
f2b78669-4106-4526-af69-c67b6644a0c9.mp4,Slow Down,Speed Breaker,,pothole
f49497c3-2600-4f7d-8b4e-7e3e1c3f0a4a.mp4,Slow Down,Right Turn,vehicle,
f8529e89-f657-4b0b-8e4c-fd415dcd94b8.mp4,Straight,Driving Straight,,
fa4c983d-75db-4ff1-9077-2f271e4a2e7f.mp4,Slow Down,Left Turn,,
a8cc1804-efe1-45d1-88a2-d5515ec51f7b.mp4,Right,Lane Change,,
a8df620f-63ea-4c02-b231-80777ba98eac.mp4,Right,Turn,,
af1e6c87-8d88-4479-a2a0-c8eb61cf08aa.mp4,Straight,Driving Straight,,
b0747577-cbdc-4006-8886-dcca8e52a2d7.mp4,Slow Down,Yield,"Vehicle, pedestrian",
b41b2739-18f6-4bd0-aa3c-963384bf7263.mp4,Straight,Driving Straight,,
bed9713e-74d1-4061-aba8-cb8333ff7cc6.mp4,Slow Down,Left Turn,vehicle,
c3da579b-5e48-4c57-92b3-830cbd62d55a.mp4,Slow Down,Cut-in,vehicle,
c7d09e83-e9da-4776-bdd2-b51a4620b20a.mp4,Straight,Driving Straight,,
caa1b8bb-200e-4984-b221-eaeed7c3c0fc.mp4,Slow Down,Obstruction,vehicle,
ceeef5cf-b9c2-4b55-8a8e-dd6ff766b02e.mp4,Slow Down,Right Lane Change,vehicle,
d15c8a69-190d-4124-ba3b-bc3ddc2c6a4f.mp4,Straight,Driving Straight,,
d207beca-d98c-4726-b62d-522ef7e26cdd.mp4,Slow Down,Left Turn,vehicle,
d286c17a-cda5-4619-9148-eabc8e48c81b.mp4,Straight,Driving Straight,,
d7545946-db54-48ca-80d8-a51919b619e8.mp4,Slow Down,Congestion,vehicle,
d973535c-40d4-45b3-ad11-ab4f72f359b2.mp4,Slow Down,Yield,"vehicle, pedestrian",
d975a620-a628-44dc-b775-901a1cf42e4d.mp4,Straight,Driving Straight,,
d9e0f4bd-abc6-43e4-a30f-1828b9566ce7.mp4,Straight,Driving Straight,,
daad4afd-5671-4a4f-a57d-bcf71009a63b.mp4,Straight,Driving Straight,,
dc3a4fc6-8229-4e12-9324-eac788245027.mp4,Right,Lane Change,,
f1198a7c-90ed-4c9b-85d1-ff83b0c78a58.mp4,Slow Down,Congestion,vehicle,
f726f8ba-c5f8-4dcb-9c0d-16c3794c866d.mp4,Left ,Lane Change,,
fb2293d9-690b-43b0-94b1-896a4eec48eb.mp4,Left,Turn,,
fc72ee2b-2e8c-4c66-8822-1e6542a864bd.mp4,Straight,Driving Straight,,
030e57eb-c435-42e8-a576-c2aa2496a279.mp4,Slow Down,Right Lane Change,vehicle,
0bf63271-8364-40d8-81d6-363e90fdb128.mp4,Slow Down,Congestion,vehicle,
